state_ut_name,district,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual,jan-feb,mar-may,jun-sep,oct-dec,mean_rainfall,std_rainfall,recharge_index,predicted_recharge
GUJARAT,MEHSANA,1.3,0.6,1.0,1.0,5.7,73.9,248.2,208.0,125.6,18.4,7.0,2.0,692.7,1.9,7.7,655.7,27.4,122.24117647058826,221.231208407696,0.09581840565476604,0.09580798509768094
GUJARAT,PANCHMAHALS,1.0,0.1,0.7,0.3,6.0,114.5,311.5,322.6,163.5,25.2,12.1,1.8,959.3,1.1,7.0,912.1,39.1,169.2882352941176,307.0357366870202,0.13269611165673023,0.1326922538988713
GUJARAT,SABARKANTHA,1.1,0.6,2.3,1.4,4.5,89.1,289.0,260.8,139.8,18.5,7.3,1.9,816.3,1.7,8.2,778.7,27.7,144.05294117647057,262.2301306048922,0.11291549665942759,0.1129407642049256
GUJARAT,SURAT,0.0,0.1,0.9,0.1,5.4,223.4,495.7,326.6,207.9,31.7,11.5,1.4,1304.7,0.1,6.4,1253.6,44.6,230.24117647058824,419.9169040697569,0.18047390480406125,0.18066073709303299
GUJARAT,GANDHINAGAR,0.9,0.6,0.7,0.4,6.8,72.3,280.6,223.3,139.4,18.5,6.6,2.6,752.7,1.5,7.9,715.6,27.7,132.82941176470587,241.50957994639126,0.10411796439489299,0.10401887688526765
GUJARAT,NARMADA(BRC),0.5,0.0,1.1,0.2,6.0,164.4,405.2,348.6,181.6,26.4,8.1,1.6,1143.7,0.5,7.3,1099.8,36.1,201.82941176470587,368.52638434158604,0.1582034221847205,0.15824850723214287
GUJARAT,NAVSARI(VSD),0.6,0.1,0.8,0.0,7.2,305.3,728.9,484.8,284.3,42.1,10.8,1.5,1866.4,0.7,8.0,1803.3,54.4,329.36470588235295,603.9707059754394,0.25817160720955,0.2571615048022158
GUJARAT,ANAND(KHR),1.2,0.3,1.6,0.4,3.7,119.5,277.3,261.2,130.9,19.2,16.9,2.4,834.6,1.5,5.7,788.9,38.5,147.28235294117647,265.6225640718756,0.11544686207516634,0.11540660921527658
GUJARAT,PATAN(MHSN),1.1,0.9,1.5,0.3,3.8,56.9,206.3,166.0,84.7,10.2,6.6,1.3,539.6,2.0,5.6,513.9,18.1,95.22352941176469,173.596509647414,0.07464069826954199,0.07486137431470967
GUJARAT,DAHOD(PNML),1.8,0.2,1.3,1.0,4.5,111.0,284.6,292.0,165.7,27.8,11.0,2.7,903.6,2.0,6.8,853.3,41.5,159.45882352941177,287.34684629125377,0.12499135462631238,0.12490499310675564
GUJARAT,TAPI(SRT),0.0,0.0,0.8,0.1,8.1,234.8,574.5,442.7,232.9,28.0,11.0,3.1,1536.0,0.0,9.0,1484.9,42.1,271.05882352941177,497.0806160207109,0.21246870374725077,0.21267854425739766
GUJARAT,AMRELI,0.6,0.2,1.4,0.2,3.2,104.8,190.8,126.2,96.4,25.4,16.6,1.5,567.3,0.8,4.8,518.2,43.5,100.11176470588235,175.96855856357175,0.07847232788790062,0.07884908174604306
GUJARAT,BHAVNAGAR,0.5,0.3,1.2,0.1,2.9,115.5,178.8,140.0,103.4,22.2,12.4,1.0,578.3,0.8,4.2,537.7,35.6,102.05294117647058,180.9774195778546,0.0799939136569239,0.079966064026485
GUJARAT,JAMNAGAR,0.6,1.0,2.7,0.3,1.5,89.1,196.6,118.0,58.7,16.8,12.0,0.7,498.0,1.6,4.5,462.4,29.5,87.88235294117646,157.28405130246884,0.06888633754305395,0.0686892691316358
GUJARAT,JUNAGADH,0.5,0.4,0.3,0.1,1.2,190.2,334.1,165.5,97.4,27.6,12.7,0.4,830.4,0.9,1.6,787.2,40.7,146.54117647058823,265.9235676346296,0.11486589296335745,0.11468072058613331
GUJARAT,KUTCH,0.6,0.7,1.7,0.2,2.8,45.1,151.5,103.9,60.8,12.5,7.7,1.3,388.8,1.3,4.7,361.3,21.5,68.61176470588236,122.95002990215649,0.053781140636022864,0.054364461289474676
GUJARAT,RAJKOT,0.3,0.0,0.9,0.4,2.9,96.6,216.4,144.2,82.9,22.9,10.1,1.5,579.1,0.3,4.2,540.1,34.5,102.19411764705883,182.89267163622304,0.0801045744401256,0.08003550366794376
GUJARAT,SURENDRANAGAR,0.2,0.0,0.1,0.3,4.7,99.7,168.8,148.1,83.2,17.5,11.3,0.7,534.6,0.2,5.1,499.8,29.5,94.34117647058822,168.25114434537858,0.07394906837453141,0.07469155612115481
GUJARAT,PORBANDAR,0.5,0.9,1.3,0.1,1.6,166.3,277.3,145.6,83.5,25.2,13.7,0.6,716.6,1.4,3.0,672.7,39.5,126.45882352941177,227.66503370858118,0.0991243965529166,0.0990704494211058
DADAR NAGAR HAVELI,DNH,0.4,0.3,0.0,0.0,7.4,385.1,884.5,655.9,391.4,38.6,10.5,0.0,2374.1,0.7,7.4,2316.9,49.1,418.95882352941175,772.1151266641066,0.3283997067489245,0.3289532412082318
DAMAN AND DUI,DAMAN,0.4,0.3,0.0,0.0,7.4,385.1,884.5,655.9,391.4,38.6,10.5,0.0,2374.1,0.7,7.4,2316.9,49.1,418.95882352941175,772.1151266641066,0.3283997067489245,0.3289532412082318
DAMAN AND DUI,DIU,0.7,0.7,0.4,0.2,0.9,167.9,281.7,133.3,63.8,32.5,14.3,0.9,697.3,1.4,1.5,646.7,47.7,123.0529411764706,220.78855868694563,0.09645470515817577,0.09647360509777353
MAHARASHTRA,MUMBAI CITY,1.0,1.0,0.4,1.0,18.0,539.0,785.4,508.7,309.3,77.1,12.3,4.3,2257.5,2.0,19.4,2142.4,93.7,398.3823529411764,718.7470549811788,0.3122708975972777,0.31313847813757806
MAHARASHTRA,RAIGAD,0.2,0.2,0.1,1.8,20.3,656.8,1209.8,852.8,398.3,114.6,19.7,4.3,3278.9,0.4,22.2,3117.7,138.6,578.6294117647058,1048.6302284198575,0.4535570525500393,0.45687452450444754
MAHARASHTRA,RATNAGIRI,0.1,0.0,0.1,3.5,31.7,829.9,1212.7,859.2,359.7,143.1,24.9,5.7,3470.6,0.1,35.3,3261.5,173.7,612.4588235294117,1100.7439791220888,0.4800741427247451,0.487557808732058
MAHARASHTRA,THANE,0.2,0.3,0.3,0.7,13.9,436.4,973.7,677.8,340.4,84.5,12.4,1.5,2542.1,0.5,14.9,2428.3,98.4,448.6058823529412,816.5830832427496,0.35163847122128006,0.35404792534085716
MAHARASHTRA,SINDHUDURG,0.3,0.1,0.4,4.3,58.9,909.5,1100.0,706.9,305.4,142.9,30.5,10.0,3269.2,0.4,63.6,3021.8,183.4,576.9176470588236,1026.326966806445,0.45221529055371895,0.45634727198115077
MAHARASHTRA,MUMBAI SUB,1.0,1.0,0.4,1.0,18.0,539.0,785.4,508.7,309.3,77.1,12.3,4.3,2257.5,2.0,19.4,2142.4,93.7,398.3823529411764,718.7470549811788,0.3122708975972777,0.31313847813757806
GOA,NORTH GOA,0.4,0.0,0.7,9.0,94.3,949.8,1182.6,730.2,292.3,165.7,35.1,11.3,3471.4,0.4,104.0,3154.9,212.1,612.6,1079.269431143123,0.48018480350794684,0.4865399600699009
GOA,SOUTH GOA,0.7,0.1,0.4,6.6,81.2,866.4,1033.6,637.4,269.5,145.7,34.9,9.1,3085.6,0.8,88.2,2806.9,189.7,544.5176470588236,959.49022548128,0.4268186408089304,0.42823652820236274
MAHARASHTRA,AHMEDNAGAR,0.6,1.3,3.0,5.3,21.6,104.9,101.8,91.8,139.1,73.8,22.5,7.5,573.2,1.9,29.9,437.6,103.8,101.15294117647059,160.7481341946426,0.07928845116401312,0.07926405968304943
MAHARASHTRA,DHULE,2.5,1.0,3.2,1.6,10.3,117.5,168.9,131.4,105.7,43.5,16.7,4.9,607.2,3.5,15.1,523.5,65.1,107.15294117647058,181.16390409532147,0.08399153445008506,0.08407448392882669
MAHARASHTRA,JALGAON,3.3,2.4,4.3,1.4,7.5,132.1,191.0,195.6,123.1,46.1,17.1,7.0,730.9,5.7,13.2,641.8,70.2,128.98235294117646,220.55917073229497,0.10110245805264687,0.10099350328985288
MAHARASHTRA,KOLHAPUR,1.0,0.8,4.6,25.9,60.2,351.5,723.7,477.2,185.2,125.0,30.4,7.3,1992.8,1.8,90.7,1737.6,162.7,351.67058823529413,604.8249796064001,0.27565601095541753,0.275825183627736
MAHARASHTRA,NASHIK,1.2,0.5,1.0,4.7,15.1,154.9,315.0,259.0,183.3,68.0,22.3,4.6,1029.6,1.7,20.8,912.2,94.9,181.69411764705882,313.21956051344443,0.14242042798057902,0.1423899709054362
MAHARASHTRA,PUNE,0.6,0.1,1.6,7.6,27.4,156.9,312.9,225.1,166.1,87.1,24.3,6.0,1015.7,0.7,36.6,861.0,117.4,179.24117647058824,301.219614772228,0.14049769687244962,0.1403697453418732
MAHARASHTRA,SANGLI,1.7,0.8,4.3,22.6,54.0,119.0,150.6,107.2,131.3,108.3,25.2,5.6,730.6,2.5,80.9,508.1,139.1,128.9294117647059,196.32105645060685,0.10106096025894624,0.10098363603668366
MAHARASHTRA,SATARA,0.7,0.7,3.1,14.0,36.4,150.7,254.4,175.2,143.5,95.6,29.9,8.3,912.5,1.4,53.5,723.8,133.8,161.02941176470588,260.6293195438348,0.1262224558394312,0.12623716450186517
MAHARASHTRA,SOLAPUR,2.7,1.5,3.4,9.2,29.8,102.7,99.8,101.6,170.1,94.5,24.6,6.6,646.5,4.2,42.4,474.2,125.7,114.08823529411767,178.44927459348546,0.08942774542486825,0.08933672693068481
MAHARASHTRA,NANDURBAR,1.0,0.0,0.3,1.5,9.3,137.6,301.4,243.3,146.1,37.2,10.6,2.4,890.7,1.0,11.1,828.4,50.2,157.18235294117648,279.97075122969125,0.12320694949718507,0.12288054629539985
MAHARASHTRA,AURANGABAD,2.5,1.6,3.1,2.8,17.1,130.4,156.3,157.9,149.6,59.2,25.0,10.7,716.2,4.1,23.0,594.2,94.9,126.38823529411764,208.7641249183901,0.09906906616131575,0.09907174046357667
MAHARASHTRA,BEED,2.5,2.0,3.8,7.0,19.7,128.3,136.2,137.0,167.9,71.3,22.6,10.1,708.4,4.5,30.5,569.4,104.0,125.01176470588234,203.14209891832164,0.09799012352509924,0.09802521221510632
MAHARASHTRA,NANDED,4.9,4.5,8.4,8.8,15.9,155.2,247.1,242.6,171.5,79.9,16.2,6.1,961.1,9.4,33.1,816.4,102.2,169.60588235294117,284.3157937720578,0.13294509841893407,0.13278759123751038
MAHARASHTRA,OSMANABAD,3.4,2.6,3.9,7.5,26.3,132.1,154.2,154.2,182.9,85.3,22.3,4.6,779.3,6.0,37.7,623.4,112.2,137.52352941176468,222.97702103975803,0.10779743543634929,0.10768197935254233
MAHARASHTRA,PARBHANI,5.8,2.9,7.9,7.5,14.4,154.6,215.3,219.9,167.4,74.4,16.9,10.0,897.0,8.7,29.8,757.2,101.3,158.2941176470588,264.1188001415941,0.12407840316489839,0.12412252915220004
MAHARASHTRA,LATUR,4.4,3.6,7.8,11.5,21.1,144.8,217.9,220.4,169.4,81.0,22.4,5.7,910.0,8.0,40.4,752.5,109.1,160.58823529411765,264.9333852177584,0.1258766408919259,0.12591859977222275
MAHARASHTRA,JALNA,3.2,2.0,4.5,2.7,17.5,139.3,165.0,159.9,142.2,61.2,24.1,8.1,729.7,5.2,24.7,606.4,93.4,128.77058823529413,212.8394752058047,0.10093646687784434,0.10097519815196472
MAHARASHTRA,HINGOLI,5.0,4.8,7.2,6.1,13.4,185.2,243.3,255.7,164.9,66.2,18.2,9.4,979.4,9.8,26.7,849.1,93.8,172.83529411764707,292.9553078994654,0.1354764638346728,0.13540430378229346
MAHARASHTRA,AKOLA,8.6,5.3,8.8,4.4,9.7,142.9,226.3,204.3,128.8,52.8,16.7,6.8,815.4,13.9,22.9,702.3,76.3,143.8941176470588,243.15811592096878,0.11279100327832568,0.11277887670083281
MAHARASHTRA,AMRAVATI,10.1,6.3,7.8,3.7,6.4,137.2,254.2,243.8,151.4,53.0,15.2,8.3,897.4,16.4,17.9,786.6,76.5,158.36470588235295,270.80048915478454,0.12413373355649926,0.12417384809040942
MAHARASHTRA,BHANDARA,15.9,13.2,17.7,10.2,11.4,168.0,376.4,391.2,201.6,61.8,13.4,11.9,1292.7,29.1,39.3,1137.2,87.1,228.1235294117647,391.972949528108,0.17881399305603585,0.17884945061532062
MAHARASHTRA,BULDHANA,4.6,3.0,6.1,2.9,8.0,139.7,191.5,195.3,120.1,52.7,16.0,7.0,746.9,7.6,17.0,646.6,75.7,131.80588235294115,223.42049612386796,0.10331567371668071,0.10332697033829878
MAHARASHTRA,CHANDRAPUR,11.4,8.9,14.6,10.8,11.6,180.6,374.0,374.1,203.1,65.1,9.9,7.9,1272.0,20.3,37.0,1131.8,82.9,224.47058823529414,388.0877570935244,0.17595064529069207,0.17594520446885106
MAHARASHTRA,NAGPUR,13.7,10.9,15.9,9.7,11.0,158.0,308.9,280.6,176.4,56.9,14.3,12.1,1068.4,24.6,36.6,923.9,83.3,188.54117647058825,319.5935544930927,0.14778747596586117,0.14788001604581363
MAHARASHTRA,YAVATMAL,8.6,4.6,11.0,7.7,11.9,173.6,267.1,262.8,151.5,61.9,13.2,8.9,982.8,13.2,30.6,855.0,84.0,173.43529411764703,294.9288429883903,0.13594677216327997,0.13544225120919975
MAHARASHTRA,WARDHA,11.2,9.2,13.1,8.5,15.9,169.7,273.6,273.2,163.8,57.9,15.1,15.8,1027.0,20.4,37.5,880.3,88.8,181.23529411764707,305.22937469462306,0.14206078043517353,0.14208756956644022
MAHARASHTRA,GADCHIROLI,9.6,7.6,14.0,12.2,17.0,209.2,454.0,441.4,198.4,68.8,11.2,6.4,1449.8,17.2,43.2,1303.0,86.4,255.84705882352938,446.25774799666937,0.20054500435726832,0.20070168158281787
MAHARASHTRA,WASHIM,9.0,5.7,7.5,4.9,8.3,173.0,245.4,250.4,156.8,61.0,11.5,7.4,940.9,14.7,20.7,825.6,79.9,166.04117647058825,283.59957920196115,0.13015091364309134,0.1301704637147905
MAHARASHTRA,GONDIA,15.2,11.2,16.3,9.1,8.4,174.1,418.1,424.3,212.3,58.9,10.7,12.1,1370.7,26.4,33.8,1228.8,81.7,241.88823529411766,421.11009973989127,0.18960341941820094,0.18918230902945804
CHATISGARH,BASTAR,8.2,8.6,16.2,36.7,38.6,203.8,350.9,373.9,225.6,81.4,12.4,6.3,1362.6,16.8,91.5,1154.2,100.1,240.45882352941175,402.3373150399169,0.18848297898828378,0.188309748753913
CHATISGARH,BILASPUR,17.4,17.2,17.9,15.0,18.1,171.1,357.9,336.3,202.5,54.8,9.4,11.4,1229.0,34.6,51.0,1067.8,75.6,216.88235294117644,368.83860500782407,0.170002628193601,0.17003886960009904
CHATISGARH,DURG,6.4,5.7,12.3,7.0,9.3,173.0,325.6,320.7,198.7,56.5,4.7,3.0,1122.9,12.1,28.6,1018.0,64.2,198.15882352941176,346.106459522976,0.1553262418214765,0.1553782062809219
CHATISGARH,RAIGARH,11.0,12.8,11.6,11.4,18.3,179.8,373.2,356.9,233.6,49.5,6.6,5.2,1269.9,23.8,41.3,1143.5,61.3,224.10000000000005,389.66911123413416,0.17566016073478763,0.17565518099954294
CHATISGARH,RAIPUR,6.5,8.5,12.3,9.2,16.5,170.3,352.9,327.1,196.7,52.6,7.4,4.6,1164.6,15.0,38.0,1047.0,64.6,205.5176470588235,357.3336959959383,0.16109443514586474,0.16115031884138145
CHATISGARH,SURGUJA,18.7,15.1,13.6,8.5,14.5,198.5,393.7,379.2,223.7,50.7,9.2,6.5,1331.9,33.8,36.6,1195.1,66.4,235.04117647058825,407.88611777496106,0.18423637143291882,0.18426565043180698
CHATISGARH,RAJNANDGAON,9.0,9.2,12.6,7.8,15.5,169.3,351.6,341.1,214.6,60.9,8.4,9.3,1209.3,18.2,35.9,1076.6,78.6,213.40588235294118,368.63223792587013,0.16727760640725936,0.16724062726220665
CHATISGARH,DANTEWADA,2.6,0.8,4.5,14.7,21.9,180.5,407.9,381.0,208.7,93.2,10.8,1.3,1327.9,3.4,41.1,1178.1,105.3,234.33529411764707,405.25552423930094,0.18368306751691035,0.18359144961015073
CHATISGARH,KANKER (NORH,7.9,11.1,14.8,18.1,19.9,191.7,392.5,423.4,229.1,73.7,8.3,4.7,1395.2,19.0,52.8,1236.7,86.7,246.2117647058824,424.6573734823654,0.1929924059037528,0.19293015152842538
CHATISGARH,JANJGIR-CHAMP,13.1,12.1,14.2,7.0,11.3,167.6,394.1,417.2,223.0,44.1,5.2,6.9,1315.8,25.2,32.5,1201.9,56.2,232.20000000000002,408.81397970226016,0.18200932317098475,0.181970084701608
CHATISGARH,KORBA,17.2,15.4,15.8,12.4,12.2,183.2,409.8,434.7,215.8,47.1,14.2,7.7,1385.5,32.6,40.4,1243.5,69.0,244.5,425.56512133867363,0.19165064390743225,0.19178103919697187
CHATISGARH,JASHPUR,19.6,21.2,13.8,17.9,31.6,245.2,428.6,417.4,257.4,75.5,9.0,7.2,1544.4,40.8,63.3,1348.6,91.7,272.5411764705882,464.2002922484317,0.21363064197086853,0.21341646724671287
CHATISGARH,DHAMTARI,3.9,9.0,11.4,11.3,17.2,157.9,357.8,326.6,208.3,57.8,4.2,3.2,1168.6,12.9,39.9,1050.6,65.2,206.2235294117647,358.76920249899473,0.1616477390618732,0.16173931085997198
CHATISGARH,MAHASAMUND,3.7,7.8,12.2,5.6,10.4,171.8,332.4,339.9,199.9,49.8,5.3,2.5,1141.3,11.5,28.2,1044.0,57.6,201.40588235294115,354.04163150431236,0.15787143983511542,0.15784635672425607
CHATISGARH,KORIYA,15.9,7.2,9.8,4.3,5.8,159.7,389.1,382.8,207.3,29.2,6.4,5.9,1223.4,23.1,19.9,1138.9,41.5,215.89411764705883,385.02202123805245,0.1692280027111892,0.1695048852124911
CHATISGARH,KOWARDHA (KAB,12.6,13.9,14.0,7.6,16.7,141.9,281.2,286.1,173.7,58.9,11.1,11.6,1029.3,26.5,38.3,882.9,81.6,181.64117647058825,306.46720472756857,0.14237893018687842,0.14234902641565153
CHATISGARH,NARAYANPUR,6.9,8.7,14.7,22.7,24.5,189.3,399.9,425.7,212.5,84.7,10.9,4.0,1404.5,15.6,61.9,1227.4,99.6,247.85294117647058,424.24144381125575,0.19427883750847247,0.19416024603580773
CHATISGARH,BIJAPUR,6.2,4.2,11.9,18.9,12.4,195.9,458.2,486.1,228.9,92.8,9.4,3.3,1528.2,10.4,43.2,1369.1,105.5,269.6823529411765,469.9056557375295,0.21138976111103427,0.21151697490305754
ANDHRA PRADESH,EAST GODAVARI,6.0,10.1,11.3,22.8,75.3,131.9,206.4,188.4,177.2,199.0,69.8,7.8,1106.0,16.1,109.4,703.9,276.6,195.1764705882353,289.15105163523907,0.15298853277634072,0.1530158752115235
ANDHRA PRADESH,WEST GODAVARI,6.1,10.7,8.7,19.0,55.8,135.8,240.2,227.8,180.1,197.8,66.7,11.7,1160.4,16.8,83.5,783.9,276.2,204.7764705882353,310.199495344149,0.16051346603405586,0.16054039349130156
ANDHRA PRADESH,GUNTUR,5.5,7.7,7.7,15.0,58.4,90.2,147.3,155.4,150.1,143.9,75.8,14.5,871.5,13.2,81.1,543.0,234.2,153.7941176470588,226.49884235517695,0.12055109070034442,0.12058226015428003
ANDHRA PRADESH,KRISHNA,4.6,6.3,8.7,16.9,46.8,120.9,216.6,194.2,169.7,164.2,66.1,12.1,1027.1,10.9,72.4,701.4,242.4,181.25294117647059,275.52832911891073,0.14207461303307373,0.14205782948095502
ANDHRA PRADESH,NELLORE,15.7,11.6,6.0,15.2,51.4,53.4,91.2,95.0,112.8,248.2,283.9,107.2,1091.6,27.3,72.6,352.4,639.3,192.63529411764708,283.89665580360503,0.15099663867871027,0.15097224719774657
ANDHRA PRADESH,PRAKASAM,7.9,8.8,10.5,14.9,52.3,64.3,99.3,95.9,123.0,181.9,115.0,32.1,805.9,16.7,77.7,382.5,329.0,142.21764705882353,202.38729034728846,0.1114769064778056,0.11163833289530084
ANDHRA PRADESH,SRIKAKULAM,7.9,18.1,17.2,26.3,63.9,145.0,190.2,202.4,208.1,211.4,69.8,4.9,1165.2,26.0,107.4,745.7,286.1,205.6235294117647,304.709397478589,0.16117743073326601,0.16106179021482045
ANDHRA PRADESH,VISAKHAPATNAM,8.8,10.8,17.6,44.7,96.6,132.6,178.2,178.2,185.4,204.3,59.2,4.3,1120.7,19.6,158.9,674.4,267.8,197.77058823529413,286.76766241311515,0.15502192466767184,0.1550010143905127
ANDHRA PRADESH,VIZIANAGARAM,8.7,14.4,17.7,32.3,90.7,140.7,181.5,194.8,209.1,188.1,56.3,6.1,1140.4,23.1,140.7,726.1,250.5,201.24705882352941,296.34971975194924,0.15774694645401352,0.15774994351689195
ANDHRA PRADESH,ADILABAD,7.5,7.0,11.4,11.9,18.2,178.4,317.4,291.7,171.4,83.0,14.8,7.3,1120.0,14.5,41.5,958.9,105.1,197.64705882352942,333.32408800904085,0.15492509648237035,0.1549855679895243
ANDHRA PRADESH,HYDERABAD,5.9,7.4,14.6,20.4,33.8,110.7,176.8,190.5,165.5,95.6,23.7,6.4,851.3,13.3,68.8,643.5,125.7,150.22941176470587,236.46358536967662,0.11775690592450168,0.11769516642920702
ANDHRA PRADESH,KARIMNAGAR,10.8,5.6,10.8,15.7,24.0,153.2,257.3,226.7,163.1,85.9,20.8,5.9,979.8,16.4,50.5,800.3,112.6,172.90588235294118,283.3226925049162,0.13553179422627365,0.13546761097201704
ANDHRA PRADESH,KHAMMAM,4.5,7.1,10.6,23.8,52.6,150.3,282.8,256.4,170.9,106.9,24.5,4.5,1094.9,11.6,87.0,860.4,135.9,193.21764705882356,310.6125565622189,0.15145311440941725,0.15137164040778572
ANDHRA PRADESH,MAHABUBNAGAR,1.8,2.9,5.6,16.6,34.1,91.1,161.6,158.2,148.8,85.4,21.2,3.8,731.1,4.7,56.3,559.7,110.4,129.01764705882354,204.78612390520422,0.1011301232484473,0.10097533647794363
ANDHRA PRADESH,MEDAK,6.5,4.9,9.5,18.8,28.0,138.2,229.4,211.1,165.2,86.6,19.3,4.8,922.3,11.4,56.3,743.9,110.7,162.75882352941176,264.81221426423934,0.12757805043365195,0.12741653179883736
ANDHRA PRADESH,NALGONDA,4.1,4.3,9.2,15.1,28.7,103.2,154.7,147.2,149.6,105.8,32.0,6.6,760.5,8.4,53.0,554.7,144.4,134.20588235294122,208.51494392065834,0.10519690703110955,0.10524135577902917
ANDHRA PRADESH,NIZAMABAD,7.9,4.4,8.8,12.3,24.5,161.3,289.4,296.5,172.9,91.3,17.1,5.5,1091.9,12.3,45.6,920.1,113.9,192.68823529411767,322.10154043863434,0.1510381364724109,0.15099290387727704
ANDHRA PRADESH,WARANGAL,8.3,7.8,12.3,14.2,28.7,147.6,271.2,222.3,155.5,88.9,22.9,7.2,986.9,16.1,55.2,796.6,119.0,174.15882352941176,283.8460125200448,0.13651390867718866,0.13649634127785504
ANDHRA PRADESH,RANGAREDDY,3.1,4.0,7.4,21.1,34.6,109.4,190.6,176.5,177.2,94.5,19.1,4.3,841.8,7.1,63.1,653.7,117.9,148.5529411764706,237.25156247548472,0.11644280912398158,0.11657076065455838
ANDHRA PRADESH,ANANTAPUR,3.0,3.3,6.1,18.9,56.7,55.2,64.3,74.5,128.8,115.0,35.3,11.6,572.7,6.3,81.7,322.8,161.9,101.06470588235295,145.56530296217773,0.07921928817451207,0.0783689983815864
ANDHRA PRADESH,CHITTOOR,7.7,7.6,10.1,25.6,67.2,66.8,100.1,110.2,140.0,167.2,137.3,58.4,898.2,15.3,102.9,417.1,362.9,158.5058823529412,223.32415473529795,0.12424439433970096,0.12418376145223806
ANDHRA PRADESH,KUDDAPAH,1.9,2.4,4.7,17.3,47.6,69.8,101.1,108.6,124.6,137.3,77.2,24.4,716.9,4.3,69.6,404.1,238.9,126.51176470588234,183.28679672289866,0.09916589434661723,0.09913071343929099
ANDHRA PRADESH,KURNOOL,1.2,1.9,5.7,18.3,51.7,80.5,115.8,124.3,139.6,105.6,28.4,6.6,679.6,3.1,75.7,460.2,140.6,119.92941176470588,181.0579871363933,0.09400633532983829,0.09389650450251041
TAMIL NADU,VELLORE,8.1,6.8,9.2,22.3,75.0,65.9,107.3,129.0,163.9,163.2,127.2,58.3,936.2,14.9,106.5,466.1,348.7,165.21176470588236,233.8206975503691,0.12950078154178138,0.1295094960784586
TAMIL NADU,COIMBATORE,8.1,12.2,17.2,53.4,79.7,32.9,47.2,40.6,69.1,151.9,129.6,47.4,689.3,20.3,150.3,189.8,328.9,121.64117647058822,168.1439155114731,0.09534809732615881,0.09538899570728397
TAMIL NADU,DHARMAPURI,8.0,10.2,15.9,41.7,102.8,53.6,77.9,99.3,162.6,180.5,103.3,46.3,902.1,18.2,160.4,393.4,330.1,159.19411764705882,220.24267431230328,0.12478386565780919,0.12472014349014864
TAMIL NADU,KANYAKUMARI,18.4,22.0,42.5,104.3,141.5,186.1,112.5,76.7,102.1,226.3,208.6,61.5,1302.5,40.4,288.3,477.4,496.4,229.8529411764706,311.5548569627166,0.18016958765025662,0.18025650247372896
TAMIL NADU,CHENNAI,22.1,14.6,3.0,12.0,43.5,64.1,108.6,147.9,118.5,266.5,367.8,155.6,1324.2,36.7,58.5,439.1,789.9,233.68235294117645,347.4708427251381,0.1831712613946025,0.18330663641938622
TAMIL NADU,MADURAI,13.6,14.5,20.6,57.8,66.4,48.7,66.6,87.3,133.3,206.2,151.3,61.6,927.9,28.1,144.8,335.9,419.1,163.74705882352941,227.12571991533417,0.1283526759160638,0.12841423097671936
TAMIL NADU,NILGIRIS,23.1,26.2,35.6,82.4,117.3,169.8,260.8,180.9,148.4,217.9,181.2,79.1,1522.7,49.3,235.3,759.9,478.2,268.7117647058824,372.1757042754688,0.21062896822652266,0.210537626971722
TAMIL NADU,RAMANATHAPURA,33.0,18.3,23.5,53.0,39.0,16.9,30.1,44.2,58.1,182.4,187.2,122.1,807.8,51.3,115.5,149.3,491.7,142.55294117647057,206.63348929217358,0.1117397258379096,0.11175480336962096
TAMIL NADU,SALEM,8.5,7.5,16.0,54.0,100.8,65.1,96.4,119.6,159.5,190.9,123.8,55.8,997.9,16.0,170.8,440.6,370.5,176.1,243.80582694021072,0.13803549444621194,0.13789048271155796
TAMIL NADU,THANJAVUR,26.9,15.4,17.3,30.5,54.3,39.8,65.0,101.8,111.8,183.8,219.2,147.3,1013.1,42.3,102.1,318.4,550.3,178.78235294117647,254.5534625459211,0.1401380493270441,0.14009507605623353
TAMIL NADU,TIRUCHIRAPPAL,13.6,9.1,11.8,38.4,59.7,31.5,53.2,73.8,135.4,173.2,139.9,78.4,818.0,22.7,109.9,293.9,391.5,144.35294117647058,202.4674668855686,0.1131506508237312,0.11316476007358925
TAMIL NADU,TIRUNELVELI,35.4,33.9,48.1,70.4,47.7,37.9,39.5,26.8,38.2,157.5,210.1,99.6,845.1,69.3,166.2,142.4,467.2,149.13529411764705,209.62165602931057,0.11689928485468855,0.11681407605162346
TAMIL NADU,ERODE,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,702.9,16.1,142.4,229.8,314.6,124.04117647058825,171.4055536542775,0.09722933064058763,0.09694313419003214
TAMIL NADU,PUDUKKOTTAI,23.2,9.9,13.5,34.2,49.8,44.6,79.3,109.0,117.7,158.0,147.1,101.1,887.4,33.1,97.5,350.6,406.2,156.6,218.575307388552,0.12275047376647807,0.12242268730490279
TAMIL NADU,DINDIGUL,19.0,11.9,22.4,62.6,83.0,41.2,55.9,70.5,127.8,188.1,159.0,89.3,930.7,30.9,168.0,295.4,436.4,164.24117647058824,226.53424150341908,0.12873998865726974,0.12878549790436164
